year,month,day,hour,min,sec,ms,id,data
0,0,0,0,6,29,864,0cfff148,be05be05000000ff
0,0,0,0,6,29,864,0cfff848,00000000e8030000
0,0,0,0,6,29,873,0cfff248,0400050006000400
0,0,0,0,6,29,873,0cfff948,0000000000000000
0,0,0,0,6,29,884,0cfff348,0400040004001500
0,0,0,0,6,29,884,0cfffa48,000000000000ffff
0,0,0,0,6,29,893,0cfff448,0000000000000000
0,0,0,0,6,29,893,0cfffb48,0000000000000000
0,0,0,0,6,29,904,0cfff048,000000000e016400
0,0,0,0,6,29,904,0cfffc48,0000000000000000
0,0,0,0,6,29,913,0cfff148,be05be05000000ff
0,0,0,0,6,29,913,0cfffd48,e8035b050004e803
0,0,0,0,6,29,924,0cfffe48,e903e803ffffffff
0,0,0,0,6,29,933,0cffd048,0000000000000000
0,0,0,0,6,29,953,0cfff048,000000000e016400
0,0,0,0,6,29,953,0cfff748,0000000000000000
0,0,0,0,6,29,964,0cfff148,be05be05000000ff
0,0,0,0,6,29,964,0cfff848,00000000e8030000
0,0,0,0,6,29,973,0cfff248,0400040004000400
0,0,0,0,6,29,973,0cfff948,0000000000000000
0,0,0,0,6,29,973,0cfff348,0400040004001500
0,0,0,0,6,29,973,0cfffa48,000000000000ffff
0,0,0,0,6,29,973,0cfff448,0000000000000000
0,0,0,0,6,29,973,0cfffb48,0000000000000000
0,0,0,0,6,30,4,0cfff048,000000000e016400
0,0,0,0,6,30,4,0cfffc48,0000000000000000
0,0,0,0,6,30,13,0cfff148,be05be05000000ff
0,0,0,0,6,30,13,0cfffd48,e8035b050004e803
0,0,0,0,6,30,26,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,34,0cffd048,0000000000000000
0,0,0,0,6,30,53,0cfff048,000000000e016400
0,0,0,0,6,30,53,0cfff748,0000000000000000
0,0,0,0,6,30,64,0cfff148,be05be05000000ff
0,0,0,0,6,30,64,0cfff848,00000000e8030000
0,0,0,0,6,30,73,0cfff248,0400040006000400
0,0,0,0,6,30,73,0cfff948,0000000000000000
0,0,0,0,6,30,84,0cfff348,0400040004001500
0,0,0,0,6,30,84,0cfffa48,000000000000ffff
0,0,0,0,6,30,93,0cfff448,0000000000000000
0,0,0,0,6,30,93,0cfffb48,0000000000000000
0,0,0,0,6,30,104,0cfff048,000000000e016400
0,0,0,0,6,30,104,0cfffc48,0000000000000000
0,0,0,0,6,30,113,0cfff148,be05be05000000ff
0,0,0,0,6,30,113,0cfffd48,e8035b050004e803
0,0,0,0,6,30,125,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,133,0cffd048,0000000000000000
0,0,0,0,6,30,153,0cfff048,000000000e016400
0,0,0,0,6,30,153,0cfff748,0000000000000000
0,0,0,0,6,30,164,0cfff148,be05be05000000ff
0,0,0,0,6,30,164,0cfff848,00000000e8030000
0,0,0,0,6,30,173,0cfff248,0400050004000400
0,0,0,0,6,30,173,0cfff948,0000000000000000
0,0,0,0,6,30,184,0cfff348,0400040004001500
0,0,0,0,6,30,184,0cfffa48,000000000000ffff
0,0,0,0,6,30,193,0cfff448,0000000000000000
0,0,0,0,6,30,193,0cfffb48,0000000000000000
0,0,0,0,6,30,204,0cfff048,000000000e016400
0,0,0,0,6,30,204,0cfffc48,0000000000000000
0,0,0,0,6,30,213,0cfff148,be05be05000000ff
0,0,0,0,6,30,213,0cfffd48,e8035b050004e803
0,0,0,0,6,30,224,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,233,0cffd048,0000000000000000
0,0,0,0,6,30,253,0cfff048,000000000e016400
0,0,0,0,6,30,253,0cfff748,0000000000000000
0,0,0,0,6,30,264,0cfff148,be05be05000000ff
0,0,0,0,6,30,264,0cfff848,00000000e8030000
0,0,0,0,6,30,273,0cfff248,0400070004000400
0,0,0,0,6,30,273,0cfff948,0000000000000000
0,0,0,0,6,30,273,0cfff348,0400040004001500
0,0,0,0,6,30,273,0cfffa48,000000000000ffff
0,0,0,0,6,30,273,0cfff448,0000000000000000
0,0,0,0,6,30,273,0cfffb48,0000000000000000
0,0,0,0,6,30,304,0cfff048,000000000e016400
0,0,0,0,6,30,304,0cfffc48,0000000000000000
0,0,0,0,6,30,313,0cfff148,be05be05000000ff
0,0,0,0,6,30,313,0cfffd48,e8035b050004e803
0,0,0,0,6,30,324,0cfff548,ce04a802080700ff
0,0,0,0,6,30,324,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,337,0cfff648,a802a802030432ff
0,0,0,0,6,30,337,0cffd048,0000000000000000
0,0,0,0,6,30,353,0cfff048,000000000e016400
0,0,0,0,6,30,353,0cfff748,0000000000000000
0,0,0,0,6,30,364,0cfff148,be05be05000000ff
0,0,0,0,6,30,364,0cfff848,00000000e8030000
0,0,0,0,6,30,373,0cfff248,0400050004000400
0,0,0,0,6,30,373,0cfff948,0000000000000000
0,0,0,0,6,30,384,0cfff348,0400040004001500
0,0,0,0,6,30,384,0cfffa48,000000000000ffff
0,0,0,0,6,30,393,0cfff448,0000000000000000
0,0,0,0,6,30,393,0cfffb48,0000000000000000
0,0,0,0,6,30,404,0cfff048,000000000e016400
0,0,0,0,6,30,404,0cfffc48,0000000000000000
0,0,0,0,6,30,413,0cfff148,be05be05000000ff
0,0,0,0,6,30,413,0cfffd48,e8035b050004e803
0,0,0,0,6,30,424,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,433,0cffd048,0000000000000000
0,0,0,0,6,30,453,0cfff048,000000000e016400
0,0,0,0,6,30,453,0cfff748,0000000000000000
0,0,0,0,6,30,464,0cfff148,be05be05000000ff
0,0,0,0,6,30,464,0cfff848,00000000e8030000
0,0,0,0,6,30,473,0cfff248,0400060005000400
0,0,0,0,6,30,473,0cfff948,0000000000000000
0,0,0,0,6,30,484,0cfff348,0400040004001500
0,0,0,0,6,30,484,0cfffa48,000000000000ffff
0,0,0,0,6,30,496,0cfff448,0000000000000000
0,0,0,0,6,30,496,0cfffb48,0000000000000000
0,0,0,0,6,30,504,0cfff048,000000000e016400
0,0,0,0,6,30,504,0cfffc48,0000000000000000
0,0,0,0,6,30,513,0cfff148,be05be05000000ff
0,0,0,0,6,30,513,0cfffd48,e8035b050004e803
0,0,0,0,6,30,524,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,533,0cffd048,0000000000000000
0,0,0,0,6,30,553,0cfff048,000000000e016400
0,0,0,0,6,30,553,0cfff748,0000000000000000
0,0,0,0,6,30,564,0cfff148,be05be05000000ff
0,0,0,0,6,30,564,0cfff848,00000000e8030000
0,0,0,0,6,30,564,0cfff248,0400040005000400
0,0,0,0,6,30,564,0cfff948,0000000000000000
0,0,0,0,6,30,564,0cfff348,0400040004001500
0,0,0,0,6,30,564,0cfffa48,000000000000ffff
0,0,0,0,6,30,595,0cfff448,0000000000000000
0,0,0,0,6,30,595,0cfffb48,0000000000000000
0,0,0,0,6,30,604,0cfff048,000000000e016400
0,0,0,0,6,30,604,0cfffc48,0000000000000000
0,0,0,0,6,30,613,0cfff148,be05be05000000ff
0,0,0,0,6,30,613,0cfffd48,e8035b050004e803
0,0,0,0,6,30,624,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,633,0cffd048,0000000000000000
0,0,0,0,6,30,653,0cfff048,000000000e016400
0,0,0,0,6,30,653,0cfff748,0000000000000000
0,0,0,0,6,30,664,0cfff148,be05be05000000ff
0,0,0,0,6,30,664,0cfff848,00000000e8030000
0,0,0,0,6,30,673,0cfff248,0400040006000400
0,0,0,0,6,30,673,0cfff948,0000000000000000
0,0,0,0,6,30,684,0cfff348,0400040004001500
0,0,0,0,6,30,684,0cfffa48,000000000000ffff
0,0,0,0,6,30,693,0cfff448,0000000000000000
0,0,0,0,6,30,693,0cfffb48,0000000000000000
0,0,0,0,6,30,704,0cfff048,000000000e016400
0,0,0,0,6,30,704,0cfffc48,0000000000000000
0,0,0,0,6,30,713,0cfff148,be05be05000000ff
0,0,0,0,6,30,713,0cfffd48,e8035b050004e803
0,0,0,0,6,30,724,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,733,0cffd048,0000000000000000
0,0,0,0,6,30,753,0cfff048,000000000e016400
0,0,0,0,6,30,753,0cfff748,0000000000000000
0,0,0,0,6,30,764,0cfff148,be05be05000000ff
0,0,0,0,6,30,764,0cfff848,00000000e8030000
0,0,0,0,6,30,773,0cfff248,0400050005000400
0,0,0,0,6,30,773,0cfff948,0000000000000000
0,0,0,0,6,30,784,0cfff348,0400040004001500
0,0,0,0,6,30,784,0cfffa48,000000000000ffff
0,0,0,0,6,30,793,0cfff448,0000000000000000
0,0,0,0,6,30,793,0cfffb48,0000000000000000
0,0,0,0,6,30,804,0cfff048,000000000e016400
0,0,0,0,6,30,804,0cfffc48,0000000000000000
0,0,0,0,6,30,813,0cfff148,be05be05000000ff
0,0,0,0,6,30,813,0cfffd48,e8035b050004e803
0,0,0,0,6,30,824,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,833,0cffd048,0000000000000000
0,0,0,0,6,30,853,0cfff048,000000000e016400
0,0,0,0,6,30,853,0cfff748,0000000000000000
0,0,0,0,6,30,853,0cfff148,be05be05000000ff
0,0,0,0,6,30,853,0cfff848,00000000e8030000
0,0,0,0,6,30,853,0cfff248,0400040005000600
0,0,0,0,6,30,853,0cfff948,0000000000000000
0,0,0,0,6,30,884,0cfff348,0400040004001500
0,0,0,0,6,30,884,0cfffa48,000000000000ffff
0,0,0,0,6,30,894,0cfff448,0000000000000000
0,0,0,0,6,30,894,0cfffb48,0000000000000000
0,0,0,0,6,30,904,0cfff048,000000000e016400
0,0,0,0,6,30,904,0cfffc48,0000000000000000
0,0,0,0,6,30,913,0cfff148,be05be05000000ff
0,0,0,0,6,30,913,0cfffd48,e8035b050004e803
0,0,0,0,6,30,924,0cfffe48,e903e803ffffffff
0,0,0,0,6,30,933,0cffd048,0000000000000000
0,0,0,0,6,30,953,0cfff048,000000000e016400
0,0,0,0,6,30,953,0cfff748,0000000000000000
0,0,0,0,6,30,964,0cfff148,be05be05000000ff
0,0,0,0,6,30,964,0cfff848,00000000e8030000
0,0,0,0,6,30,973,0cfff248,0400040004000600
0,0,0,0,6,30,973,0cfff948,0000000000000000
0,0,0,0,6,30,984,0cfff348,0400040004001500
0,0,0,0,6,30,984,0cfffa48,000000000000ffff
0,0,0,0,6,30,993,0cfff448,0000000000000000
0,0,0,0,6,30,993,0cfffb48,0000000000000000
0,0,0,0,6,31,4,0cfff048,000000000e016400
0,0,0,0,6,31,4,0cfffc48,0000000000000000
0,0,0,0,6,31,13,0cfff148,be05be05000000ff
0,0,0,0,6,31,13,0cfffd48,e8035b050004e803
0,0,0,0,6,31,24,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,37,0cffd048,0000000000000000
0,0,0,0,6,31,53,0cfff048,000000000e016400
0,0,0,0,6,31,53,0cfff748,0000000000000000
0,0,0,0,6,31,64,0cfff148,be05be05000000ff
0,0,0,0,6,31,64,0cfff848,00000000e8030000
0,0,0,0,6,31,73,0cfff248,0400040006000400
0,0,0,0,6,31,73,0cfff948,0000000000000000
0,0,0,0,6,31,84,0cfff348,0400040004001500
0,0,0,0,6,31,84,0cfffa48,000000000000ffff
0,0,0,0,6,31,93,0cfff448,0000000000000000
0,0,0,0,6,31,93,0cfffb48,0000000000000000
0,0,0,0,6,31,104,0cfff048,000000000e016400
0,0,0,0,6,31,104,0cfffc48,0000000000000000
0,0,0,0,6,31,113,0cfff148,be05be05000000ff
0,0,0,0,6,31,113,0cfffd48,e8035b050004e803
0,0,0,0,6,31,127,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,134,0cffd048,0000000000000000
0,0,0,0,6,31,153,0cfff048,000000000e016400
0,0,0,0,6,31,153,0cfff748,0000000000000000
0,0,0,0,6,31,153,0cfff148,be05be05000000ff
0,0,0,0,6,31,153,0cfff848,00000000e8030000
0,0,0,0,6,31,153,0cfff248,0400040005000400
0,0,0,0,6,31,153,0cfff948,0000000000000000
0,0,0,0,6,31,184,0cfff348,0400040004001500
0,0,0,0,6,31,184,0cfffa48,000000000000ffff
0,0,0,0,6,31,193,0cfff448,0000000000000000
0,0,0,0,6,31,193,0cfffb48,0000000000000000
0,0,0,0,6,31,204,0cfff048,000000000e016400
0,0,0,0,6,31,204,0cfffc48,0000000000000000
0,0,0,0,6,31,215,0cfff148,be05be05000000ff
0,0,0,0,6,31,215,0cfffd48,e8035b050004e803
0,0,0,0,6,31,223,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,233,0cffd048,0000000000000000
0,0,0,0,6,31,253,0cfff048,000000000e016400
0,0,0,0,6,31,253,0cfff748,0000000000000000
0,0,0,0,6,31,264,0cfff148,be05be05000000ff
0,0,0,0,6,31,264,0cfff848,00000000e8030000
0,0,0,0,6,31,273,0cfff248,0400050007000400
0,0,0,0,6,31,273,0cfff948,0000000000000000
0,0,0,0,6,31,284,0cfff348,0400040004001500
0,0,0,0,6,31,284,0cfffa48,000000000000ffff
0,0,0,0,6,31,294,0cfff448,0000000000000000
0,0,0,0,6,31,294,0cfffb48,0000000000000000
0,0,0,0,6,31,304,0cfff048,000000000e016400
0,0,0,0,6,31,304,0cfffc48,0000000000000000
0,0,0,0,6,31,313,0cfff148,be05be05000000ff
0,0,0,0,6,31,313,0cfffd48,e8035b050004e803
0,0,0,0,6,31,323,0cfff548,ce04a802080700ff
0,0,0,0,6,31,323,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,334,0cfff648,a802a802030432ff
0,0,0,0,6,31,334,0cffd048,0000000000000000
0,0,0,0,6,31,353,0cfff048,000000000e016400
0,0,0,0,6,31,353,0cfff748,0000000000000000
0,0,0,0,6,31,364,0cfff148,be05be05000000ff
0,0,0,0,6,31,364,0cfff848,00000000e8030000
0,0,0,0,6,31,373,0cfff248,0400040007000500
0,0,0,0,6,31,373,0cfff948,0000000000000000
0,0,0,0,6,31,384,0cfff348,0400040004001500
0,0,0,0,6,31,384,0cfffa48,000000000000ffff
0,0,0,0,6,31,393,0cfff448,0000000000000000
0,0,0,0,6,31,393,0cfffb48,0000000000000000
0,0,0,0,6,31,404,0cfff048,000000000e016400
0,0,0,0,6,31,404,0cfffc48,0000000000000000
0,0,0,0,6,31,413,0cfff148,be05be05000000ff
0,0,0,0,6,31,413,0cfffd48,e8035b050004e803
0,0,0,0,6,31,424,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,434,0cffd048,0000000000000000
0,0,0,0,6,31,434,0cfff048,000000000e016400
0,0,0,0,6,31,434,0cfff748,0000000000000000
0,0,0,0,6,31,463,0cfff148,be05be05000000ff
0,0,0,0,6,31,463,0cfff848,00000000e8030000
0,0,0,0,6,31,473,0cfff248,0400060004000400
0,0,0,0,6,31,473,0cfff948,0000000000000000
0,0,0,0,6,31,484,0cfff348,0400040004001500
0,0,0,0,6,31,484,0cfffa48,000000000000ffff
0,0,0,0,6,31,493,0cfff448,0000000000000000
0,0,0,0,6,31,493,0cfffb48,0000000000000000
0,0,0,0,6,31,504,0cfff048,000000000e016400
0,0,0,0,6,31,504,0cfffc48,0000000000000000
0,0,0,0,6,31,513,0cfff148,be05be05000000ff
0,0,0,0,6,31,513,0cfffd48,e8035b050004e803
0,0,0,0,6,31,524,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,533,0cffd048,0000000000000000
0,0,0,0,6,31,553,0cfff048,000000000e016400
0,0,0,0,6,31,553,0cfff748,0000000000000000
0,0,0,0,6,31,563,0cfff148,be05be05000000ff
0,0,0,0,6,31,563,0cfff848,00000000e8030000
0,0,0,0,6,31,573,0cfff248,0400040005000400
0,0,0,0,6,31,573,0cfff948,0000000000000000
0,0,0,0,6,31,584,0cfff348,0400040004001500
0,0,0,0,6,31,584,0cfffa48,000000000000ffff
0,0,0,0,6,31,593,0cfff448,0000000000000000
0,0,0,0,6,31,593,0cfffb48,0000000000000000
0,0,0,0,6,31,606,0cfff048,000000000e016400
0,0,0,0,6,31,606,0cfffc48,0000000000000000
0,0,0,0,6,31,613,0cfff148,be05be05000000ff
0,0,0,0,6,31,613,0cfffd48,e8035b050004e803
0,0,0,0,6,31,623,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,633,0cffd048,0000000000000000
0,0,0,0,6,31,653,0cfff048,000000000e016400
0,0,0,0,6,31,653,0cfff748,0000000000000000
0,0,0,0,6,31,663,0cfff148,be05be05000000ff
0,0,0,0,6,31,663,0cfff848,00000000e8030000
0,0,0,0,6,31,673,0cfff248,0400040004000400
0,0,0,0,6,31,673,0cfff948,0000000000000000
0,0,0,0,6,31,684,0cfff348,0400040004001500
0,0,0,0,6,31,684,0cfffa48,000000000000ffff
0,0,0,0,6,31,693,0cfff448,0000000000000000
0,0,0,0,6,31,693,0cfffb48,0000000000000000
0,0,0,0,6,31,704,0cfff048,000000000e016400
0,0,0,0,6,31,704,0cfffc48,0000000000000000
0,0,0,0,6,31,713,0cfff148,be05be05000000ff
0,0,0,0,6,31,713,0cfffd48,e8035b050004e803
0,0,0,0,6,31,723,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,733,0cffd048,0000000000000000
0,0,0,0,6,31,733,0cfff048,000000000e016400
0,0,0,0,6,31,733,0cfff748,0000000000000000
0,0,0,0,6,31,733,0cfff148,be05be05000000ff
0,0,0,0,6,31,733,0cfff848,00000000e8030000
0,0,0,0,6,31,733,0cfff248,0400050004000400
0,0,0,0,6,31,733,0cfff948,0000000000000000
0,0,0,0,6,31,784,0cfff348,0400040004001500
0,0,0,0,6,31,784,0cfffa48,000000000000ffff
0,0,0,0,6,31,793,0cfff448,0000000000000000
0,0,0,0,6,31,793,0cfffb48,0000000000000000
0,0,0,0,6,31,803,0cfff048,000000000e016400
0,0,0,0,6,31,803,0cfffc48,0000000000000000
0,0,0,0,6,31,813,0cfff148,be05be05000000ff
0,0,0,0,6,31,813,0cfffd48,e8035b050004e803
0,0,0,0,6,31,823,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,833,0cffd048,0000000000000000
0,0,0,0,6,31,853,0cfff048,000000000e016400
0,0,0,0,6,31,853,0cfff748,0000000000000000
0,0,0,0,6,31,863,0cfff148,be05be05000000ff
0,0,0,0,6,31,863,0cfff848,00000000e8030000
0,0,0,0,6,31,873,0cfff248,0500040004000400
0,0,0,0,6,31,873,0cfff948,0000000000000000
0,0,0,0,6,31,883,0cfff348,0400040004001500
0,0,0,0,6,31,883,0cfffa48,000000000000ffff
0,0,0,0,6,31,893,0cfff448,0000000000000000
0,0,0,0,6,31,893,0cfffb48,0000000000000000
0,0,0,0,6,31,904,0cfff048,000000000e016400
0,0,0,0,6,31,904,0cfffc48,0000000000000000
0,0,0,0,6,31,913,0cfff148,be05be05000000ff
0,0,0,0,6,31,913,0cfffd48,e8035b050004e803
0,0,0,0,6,31,924,0cfffe48,e903e803ffffffff
0,0,0,0,6,31,933,0cffd048,0000000000000000
0,0,0,0,6,31,953,0cfff048,000000000e016400
0,0,0,0,6,31,953,0cfff748,0000000000000000
0,0,0,0,6,31,963,0cfff148,be05be05000000ff
0,0,0,0,6,31,963,0cfff848,00000000e8030000
0,0,0,0,6,31,973,0cfff248,0400040006000400
0,0,0,0,6,31,973,0cfff948,0000000000000000
0,0,0,0,6,31,984,0cfff348,0400040004001500
0,0,0,0,6,31,984,0cfffa48,000000000000ffff
0,0,0,0,6,31,993,0cfff448,0000000000000000
0,0,0,0,6,31,993,0cfffb48,0000000000000000
0,0,0,0,6,32,4,0cfff048,000000000e016400
0,0,0,0,6,32,4,0cfffc48,0000000000000000
0,0,0,0,6,32,13,0cfff148,be05be05000000ff
0,0,0,0,6,32,13,0cfffd48,e8035b050004e803
0,0,0,0,6,32,23,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,23,0cffd048,0000000000000000
0,0,0,0,6,32,53,0cfff048,000000000e016400
0,0,0,0,6,32,53,0cfff748,0000000000000000
0,0,0,0,6,32,63,0cfff148,be05be05000000ff
0,0,0,0,6,32,63,0cfff848,00000000e8030000
0,0,0,0,6,32,73,0cfff248,0400060004000400
0,0,0,0,6,32,73,0cfff948,0000000000000000
0,0,0,0,6,32,84,0cfff348,0400040004001500
0,0,0,0,6,32,84,0cfffa48,000000000000ffff
0,0,0,0,6,32,93,0cfff448,0000000000000000
0,0,0,0,6,32,93,0cfffb48,0000000000000000
0,0,0,0,6,32,103,0cfff048,000000000e016400
0,0,0,0,6,32,103,0cfffc48,0000000000000000
0,0,0,0,6,32,113,0cfff148,be05be05000000ff
0,0,0,0,6,32,113,0cfffd48,e8035b050004e803
0,0,0,0,6,32,123,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,135,0cffd048,0000000000000000
0,0,0,0,6,32,153,0cfff048,000000000e016400
0,0,0,0,6,32,153,0cfff748,0000000000000000
0,0,0,0,6,32,164,0cfff148,be05be05000000ff
0,0,0,0,6,32,164,0cfff848,00000000e8030000
0,0,0,0,6,32,173,0cfff248,0400040005000600
0,0,0,0,6,32,173,0cfff948,0000000000000000
0,0,0,0,6,32,183,0cfff348,0400040004001500
0,0,0,0,6,32,183,0cfffa48,000000000000ffff
0,0,0,0,6,32,193,0cfff448,0000000000000000
0,0,0,0,6,32,193,0cfffb48,0000000000000000
0,0,0,0,6,32,203,0cfff048,000000000e016400
0,0,0,0,6,32,203,0cfffc48,0000000000000000
0,0,0,0,6,32,213,0cfff148,be05be05000000ff
0,0,0,0,6,32,213,0cfffd48,e8035b050004e803
0,0,0,0,6,32,223,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,233,0cffd048,0000000000000000
0,0,0,0,6,32,254,0cfff048,000000000e016400
0,0,0,0,6,32,254,0cfff748,0000000000000000
0,0,0,0,6,32,263,0cfff148,be05be05000000ff
0,0,0,0,6,32,263,0cfff848,00000000e8030000
0,0,0,0,6,32,273,0cfff248,0400040007000400
0,0,0,0,6,32,273,0cfff948,0000000000000000
0,0,0,0,6,32,283,0cfff348,0400040004001500
0,0,0,0,6,32,283,0cfffa48,000000000000ffff
0,0,0,0,6,32,293,0cfff448,0000000000000000
0,0,0,0,6,32,293,0cfffb48,0000000000000000
0,0,0,0,6,32,303,0cfff048,000000000e016400
0,0,0,0,6,32,303,0cfffc48,0000000000000000
0,0,0,0,6,32,313,0cfff148,be05be05000000ff
0,0,0,0,6,32,313,0cfffd48,e8035b050004e803
0,0,0,0,6,32,326,0cfff548,ce04a802080700ff
0,0,0,0,6,32,326,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,326,0cfff648,a802a802030432ff
0,0,0,0,6,32,326,0cffd048,0000000000000000
0,0,0,0,6,32,353,0cfff048,000000000e016400
0,0,0,0,6,32,353,0cfff748,0000000000000000
0,0,0,0,6,32,363,0cfff148,be05be05000000ff
0,0,0,0,6,32,363,0cfff848,00000000e8030000
0,0,0,0,6,32,373,0cfff248,0400040004000400
0,0,0,0,6,32,373,0cfff948,0000000000000000
0,0,0,0,6,32,383,0cfff348,0400040004001500
0,0,0,0,6,32,383,0cfffa48,000000000000ffff
0,0,0,0,6,32,393,0cfff448,0000000000000000
0,0,0,0,6,32,393,0cfffb48,0000000000000000
0,0,0,0,6,32,404,0cfff048,000000000e016400
0,0,0,0,6,32,404,0cfffc48,0000000000000000
0,0,0,0,6,32,417,0cfff148,be05be05000000ff
0,0,0,0,6,32,417,0cfffd48,e8035b050004e803
0,0,0,0,6,32,423,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,433,0cffd048,0000000000000000
0,0,0,0,6,32,453,0cfff048,000000000e016400
0,0,0,0,6,32,453,0cfff748,0000000000000000
0,0,0,0,6,32,463,0cfff148,be05be05000000ff
0,0,0,0,6,32,463,0cfff848,00000000e8030000
0,0,0,0,6,32,473,0cfff248,0400040005000400
0,0,0,0,6,32,473,0cfff948,0000000000000000
0,0,0,0,6,32,484,0cfff348,0400040004001500
0,0,0,0,6,32,484,0cfffa48,000000000000ffff
0,0,0,0,6,32,493,0cfff448,0000000000000000
0,0,0,0,6,32,493,0cfffb48,0000000000000000
0,0,0,0,6,32,503,0cfff048,000000000e016400
0,0,0,0,6,32,503,0cfffc48,0000000000000000
0,0,0,0,6,32,513,0cfff148,be05be05000000ff
0,0,0,0,6,32,513,0cfffd48,e8035b050004e803
0,0,0,0,6,32,526,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,534,0cffd048,0000000000000000
0,0,0,0,6,32,553,0cfff048,000000000e016400
0,0,0,0,6,32,553,0cfff748,0000000000000000
0,0,0,0,6,32,564,0cfff148,be05be05000000ff
0,0,0,0,6,32,564,0cfff848,00000000e8030000
0,0,0,0,6,32,573,0cfff248,0400040008000400
0,0,0,0,6,32,573,0cfff948,0000000000000000
0,0,0,0,6,32,583,0cfff348,0400040004001500
0,0,0,0,6,32,583,0cfffa48,000000000000ffff
0,0,0,0,6,32,593,0cfff448,0000000000000000
0,0,0,0,6,32,593,0cfffb48,0000000000000000
0,0,0,0,6,32,603,0cfff048,000000000e016400
0,0,0,0,6,32,603,0cfffc48,0000000000000000
0,0,0,0,6,32,613,0cfff148,be05be05000000ff
0,0,0,0,6,32,613,0cfffd48,e8035b050004e803
0,0,0,0,6,32,613,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,613,0cffd048,0000000000000000
0,0,0,0,6,32,653,0cfff048,000000000e016400
0,0,0,0,6,32,653,0cfff748,0000000000000000
0,0,0,0,6,32,663,0cfff148,be05be05000000ff
0,0,0,0,6,32,663,0cfff848,00000000e8030000
0,0,0,0,6,32,675,0cfff248,0400040004000400
0,0,0,0,6,32,675,0cfff948,0000000000000000
0,0,0,0,6,32,683,0cfff348,0400040004001500
0,0,0,0,6,32,683,0cfffa48,000000000000ffff
0,0,0,0,6,32,693,0cfff448,0000000000000000
0,0,0,0,6,32,693,0cfffb48,0000000000000000
0,0,0,0,6,32,703,0cfff048,000000000e016400
0,0,0,0,6,32,703,0cfffc48,0000000000000000
0,0,0,0,6,32,713,0cfff148,be05be05000000ff
0,0,0,0,6,32,713,0cfffd48,e8035b050004e803
0,0,0,0,6,32,724,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,733,0cffd048,0000000000000000
0,0,0,0,6,32,753,0cfff048,000000000e016400
0,0,0,0,6,32,753,0cfff748,0000000000000000
0,0,0,0,6,32,763,0cfff148,be05be05000000ff
0,0,0,0,6,32,763,0cfff848,00000000e8030000
0,0,0,0,6,32,773,0cfff248,0400040006000500
0,0,0,0,6,32,773,0cfff948,0000000000000000
0,0,0,0,6,32,783,0cfff348,0400040004001500
0,0,0,0,6,32,783,0cfffa48,000000000000ffff
0,0,0,0,6,32,793,0cfff448,0000000000000000
0,0,0,0,6,32,793,0cfffb48,0000000000000000
0,0,0,0,6,32,804,0cfff048,000000000e016400
0,0,0,0,6,32,804,0cfffc48,0000000000000000
0,0,0,0,6,32,813,0cfff148,be05be05000000ff
0,0,0,0,6,32,813,0cfffd48,e8035b050004e803
0,0,0,0,6,32,823,0cfffe48,e903e803ffffffff
0,0,0,0,6,32,833,0cffd048,0000000000000000
0,0,0,0,6,32,855,0cfff048,000000000e016400
0,0,0,0,6,32,855,0cfff748,0000000000000000
0,0,0,0,6,32,863,0cfff148,be05be05000000ff
0,0,0,0,6,32,863,0cfff848,00000000e8030000
0,0,0,0,6,32,873,0cfff248,0400040007000500
0,0,0,0,6,32,873,0cfff948,0000000000000000
0,0,0,0,6,32,884,0cfff348,0400040004001500
0,0,0,0,6,32,884,0cfffa48,000000000000ffff
0,0,0,0,6,32,893,0cfff448,0000000000000000
0,0,0,0,6,32,893,0cfffb48,0000000000000000
0,0,0,0,6,32,903,0cfff048,000000000e016400
0,0,0,0,6,32,903,0cfffc48,0000000000000000
0,0,0,0,6,32,913,0cfff148,be05be05000000ff
0,0,0,0,6,32,913,0cfffd48,e8035b050004e803
